DataHora ; MAC_Origem ; MAC_Destino ; EtherType ; Tamanho
2025-06-18 18:49:27 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 118
2025-06-18 18:49:27 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:49:28 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 118
2025-06-18 18:49:28 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:49:29 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 118
2025-06-18 18:49:29 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:49:30 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 118
2025-06-18 18:49:30 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 94
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 48
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 74
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 145
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 40
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 426
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 74
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 74
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 40
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 40
2025-06-18 18:51:17 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 74
2025-06-18 18:52:04 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 63
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 576
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 576
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 576
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 576
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 576
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 576
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:46 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 576
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:47 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 1502
2025-06-18 18:52:48 ; 00:00:00:00:00:00 ; 00:00:00:00:00:00 ; 0x0800 ; 84
